title,artist,album,danceable, not_danceable, genre_cla, genre_dan, genre_hip, genre_jaz, genre_pop, genre_rhy, genre_roc, genre_spe,mood_cluster1,mood_cluster2,mood_cluster3,mood_cluster4,mood_cluster5, timbre_bright, timbre_dark, instrumental, voice, loudness,bpm,spotify_url,genre,mood,timbre,instrumental,tempo,danceability
Emily,Whistler,Whistler,0.007414015010000000,0.99258595705,0.0245442204177,0.0311544183642,0.006274560466410000,0.0507857725024,0.616352319717,0.17223280668300000,0.08271154761310000,0.0159443281591,0.08454614132640000,0.641603887081,0.0966766178608,0.0976191908121,0.07955417037010000,0.985413014889,0.0145869767293,0.979957103729,0.0200428757817,0.948044598103,109.015922546,spotify:track:4oij3zKYm31vaXA7oBq88Y,6,11,15,17,19,1
Déjeuner sur lherbe,Claude Nougaro,Embarquement immédiat,0.283228099346,0.7167719006540000,0.00678705703467,0.00749261351302,0.00719820288941,0.210363909602,0.390483677387,0.337939053774,0.0311757009476,0.008559787645940000,0.08771830052140000,0.3503290712830000,0.258498549461,0.201776996255,0.101677067578,0.6515656113620000,0.348434388638,0.939667880535,0.060332145541900000,0.8353418111800000,109.55542755100000,spotify:track:1b7kNuzl9dw03IeVXdItO7,6,11,15,17,19,1
Lazuli,Beach House,Bloom,0.386730223894,0.613269746304,0.0372680164874,0.0422468148172,0.008072682656350000,0.0147480303422,0.432707160711,0.0594550408423,0.403462797403,0.0020394548773800000,0.17075209319600000,0.30799394846,0.14858448505400000,0.106060683727,0.266608774662,0.995625376701,0.0043746070005,0.926376700401,0.073623277247,0.917038321495,109.646347046,spotify:track:6HdMeOwJXD3oY1Thn1bsCY,6,11,15,17,19,1
A Girl Like You,The Wolfgang Press,Queer,0.376740247011,0.623259723186,0.040734693408,0.0639601871371,0.0300980191678,0.0844952389598,0.38685041666,0.286318957806,0.0985913649201,0.008951127529140000,0.162114813924,0.517007946968,0.0878198072314,0.16839168965800000,0.0646657645702,0.999999046326,9.74860995484E-07,0.523850560188,0.476149439812,0.721760511398,109.70114135700000,spotify:track:3pmoJguce7rAhoxzanvypr,6,11,15,17,19,1
Bring It On,Willie Nelson,Band of Brothers,0.312863051891,0.6871369481090000,0.055964350700400000,0.017687406390900000,0.031031165272,0.0989279001951,0.418027848005,0.224582836032,0.13928836584100000,0.0144901396707,0.128244891763,0.560785830021,0.0953352227807,0.180071726441,0.035562336444900000,0.997383892536,0.00261609256268,0.522504031658,0.47749593854,0.904806852341,109.978927612,spotify:track:3uxOO2EPQCgEkpkdC0Tj7g,6,11,15,17,19,1
CLOCCA,Tokumaru Shugo,EXIT,0.200988948345,0.799011051655,0.0102384872735,0.0241860393435,0.004363924730570000,0.017502674832900000,0.6034904718400000,0.133454307914,0.205871164799,0.000892916461453,0.198977425694,0.372456848621,0.0715779215097,0.17747670412100000,0.17951110005400000,0.7042647004130000,0.295735299587,0.99024271965,0.00975727569312,0.880197882652,109.993278503,spotify:track:58B51CKBHzhidiH40wOIBX,6,11,15,17,19,1
One Night Only,Four80East,Roll On,0.321102529764,0.678897440434,0.109518662095,0.0178852248937,0.0558061003685,0.214657127857,0.27045023441300000,0.241062670946,0.0706992298365,0.0199207402766,0.15159521997,0.3809612691400000,0.119312383235,0.138838797808,0.209292322397,0.995979011059,0.00402098707855,0.987065255642,0.0129347415641,0.8991656303410000,111.929283142,spotify:track:2N0LpQjmiFTbK6OrKilak7,6,11,15,17,19,1
Velvet sunset,Manual,残響record Compilation TSUTAYA限定,0.243643864989,0.7563561201100000,0.132123529911,0.023211875930400000,0.00732570979744,0.051501389592900000,0.5074467659,0.110130235553,0.151764899492,0.016495613381300000,0.137883320451,0.492102384567,0.138953283429,0.174050912261,0.0570100918412,0.936544060707,0.0634559094906,0.648723185062,0.351276814938,0.769810020924,112.735198975,spotify:track:0bcyJa8xPOLpvtetxhcd31,6,11,15,17,19,1
Hes My Best Friend,Jellyfish,Threesome: Music From the Motion Picture,3.00000096379E-14,1.0,0.000684194150381,0.0397204868495,0.0031801443547,0.0106388824061,0.732305526733,0.101549312472,0.111311130226,0.00061032816302,0.185119912028,0.321699529886,0.23091070354,0.09090756624940000,0.17136228084600000,0.975676894188,0.024323085323,0.917677164078,0.082322858274,0.962072968483,113.20500946,spotify:track:5UEmN55z00xcoblBB6Xzzi,6,11,15,17,19,1
Red River Valley,Jimmy Martin & The Sunny Mountain Boys,Jimmy Martin and The Sunny Mountain Boys 1954 - 1974 (Disc3-5),0.11039853096,0.88960146904,0.0530820898712,0.0442465953529,0.0138842761517,0.0739181563258,0.57203990221,0.140128105879,0.0967625081539,0.005938387941570000,0.16481743753,0.538863956928,0.0474728420377,0.201518073678,0.0473276674747,0.999999344349,6.63637308662E-07,0.954685628414,0.0453143455088,0.905611872673,113.231323242,Not Found,6,11,15,17,19,1
Doomsday Serenade,Jill Tracy,Diabolical Streak,0.353047013283,0.646952986717,0.200031146407,0.0294025652111,0.0214099623263,0.106591716409,0.206804707646,0.18679445982,0.187818542123,0.0611468851566,0.151029214263,0.335253953934,0.22655373811700000,0.15912874043,0.128034338355,0.7317124009130000,0.268287599087,0.690391540527,0.309608459473,0.788901209831,113.479774475,spotify:track:1XtJ3lwIbcwqQDN6pvxp3k,6,11,15,17,19,1
